OrderID,CustomerID,ProductID,OrderDate,OrderTime,Quantity,ProductPrice,TotalAmount,OrderStatus,PaymentMethod,ShippingMethod,ShippingDate,ProductCategory,CustomerRating,CancellationReason
ORD386268,CUS3245,PID1421,2024-05-04,07:11:45,1,80.35,80.35,Returned,Gift Card,Express,,Electronics,,
ORD704292,CUS4534,PID6737,2024-01-20,04:57:44,3,220.79,662.37,Shipped,paypal,Standard,2024-01-23,Books,,
ORD841174,CUS9735,PID6956,2025-08-12,21:53:04,3,222.02,666.06,Returned,Gift Card,Express,,Beauty,,
ORD326395,CUS2836,PID5634,2025-07-28,18:13:52,1,124.2,124.2,Delivered,credit card,Express,2025-07-29,Beauty,1.5,
ORD970138,CUS7445,PID8571,2024-03-10,19:40:12,1,22.2,22.2,Cancelled,,Express,,Home & Kitchen,,
ORD419928,CUS9416,PID2159,2025-06-25,04:05:31,1,170.63,170.63,Returned,Gift Card,Express,,Sports,,
ORD227556,CUS5330,PID5800,2024-05-03,03:38:41,2,84.51,169.02,Delivered,Gift Card,Express,2024-05-04,Electronics,2.7,
ORD371936,CUS6644,PID7381,2023-08-27,03:43:45,5,293.95,1469.75,Delivered,Credit Card,Standard,2023-08-30,Clothing,2.0,
ORD347227,CUS2257,PID3291,2024-01-01,09:42:42,3,467.2,1401.6,Processing,PayPal,Next-Day,,Electronics,,
ORD717030,CUS5863,PID6424,2023-09-27,03:56:37,2,338.42,676.84,Shipped,Bank Transfer,Express,2023-09-30,Sports,,
ORD668815,CUS2892,PID6431,2024-01-21,14:52:36,5,306.8,1534.0,Cancelled,,Express,,Books,,Customer request
ORD503812,CUS5078,PID6472,2025-02-01,00:37:14,1,248.64,248.64,Cancelled,,Next-Day,,Toys,,Payment failed
ORD623527,CUS9306,PID5641,2024-11-30,08:33:36,5,80.4,402.0,Cancelled,,Next-Day,,Books,,Payment failed
ORD582106,CUS5673,PID5321,2025-06-20,10:04:54,5,134.97,674.85,Processing,Credit Card,Standard,,Sports,,
ORD225889,CUS8626,PID3074,2025-08-08,18:30:33,3,431.98,1295.94,Cancelled,,Express,,Books,,
ORD466827,CUS3532,PID8994,2023-08-27,02:58:39,5,116.36,581.8,Delivered,credit card,Standard,2023-08-28,Electronics,4.0,
ORD799173,CUS5244,PID9371,2024-04-30,10:32:12,1,59.25,59.25,Shipped,Credit Card,Express,2024-05-02,Books,,
ORD825857,CUS4949,PID6728,2024-09-11,14:55:36,4,315.95,1263.8,Delivered,PayPal,Express,2024-09-14,Clothing,1.4,
ORD153155,CUS2360,PID9138,2024-11-08,00:31:43,4,69.43,277.72,Returned,paypal,Standard,,Clothing,,
ORD245426,CUS9995,PID8360,2023-10-07,03:24:04,1,407.17,407.17,Cancelled,,Express,,Electronics,,Customer request
ORD752944,CUS1574,PID8850,2023-10-20,07:20:33,2,131.2,262.4,Cancelled,,Standard,,Toys,,Customer request
ORD486460,CUS8339,PID6435,2025-02-22,20:00:31,4,353.56,1414.24,Shipped,credit card,Express,2025-02-24,Beauty,,
ORD746058,CUS3893,PID8879,2024-01-21,15:41:16,3,442.55,1327.65,Processing,credit card,Standard,,Electronics,,
ORD430950,CUS4629,PID7802,2024-05-16,00:46:23,5,185.46,927.3,Cancelled,,Next-Day,,Electronics,,Out of stock
ORD621717,CUS2005,PID4507,2025-01-14,23:21:55,3,326.25,978.75,Returned,PayPal,Next-Day,,Beauty,,
ORD445834,CUS3328,PID6613,2025-06-10,14:15:25,4,238.24,952.96,Delivered,Gift Card,Express,2025-06-12,Beauty,4.7,
ORD287094,CUS4450,PID4118,2024-06-22,12:24:41,3,351.11,1053.33,Cancelled,,Standard,,Clothing,,Payment failed
ORD540175,CUS9593,PID8002,2024-08-26,00:07:22,1,220.67,220.67,Returned,credit card,Express,,Sports,,
ORD946517,CUS9844,PID5970,2024-09-30,07:21:10,3,11.83,35.49,Returned,Gift Card,Standard,,Clothing,,
ORD399565,CUS5906,PID9696,2025-05-14,08:26:25,4,96.72,386.88,Delivered,Credit Card,Standard,2025-05-17,Toys,1.0,
ORD782451,CUS4845,PID8005,2024-06-10,15:26:21,2,418.44,836.88,Shipped,Bank Transfer,Next-Day,2024-06-12,Clothing,,
ORD567024,CUS3923,PID2035,2025-08-10,22:48:08,1,277.26,277.26,Delivered,Debit Card,Standard,2025-08-11,Sports,1.4,
ORD904906,CUS8105,PID9378,2023-09-28,02:01:42,1,357.1,357.1,Delivered,paypal,Standard,2023-10-01,Sports,4.6,
ORD245348,CUS1293,PID1302,2025-08-12,11:09:05,3,305.22,915.66,Delivered,credit card,Standard,2025-08-15,Electronics,2.3,
ORD624724,CUS7908,PID5020,2024-06-20,12:31:53,2,168.82,337.64,Cancelled,,Next-Day,,Sports,,
ORD689662,CUS2968,PID5328,2023-12-10,05:01:22,4,223.17,892.68,Shipped,Credit Card,Next-Day,2023-12-12,Clothing,,
ORD167646,CUS9670,PID4169,2023-10-07,03:06:49,1,32.51,32.51,Returned,credit card,Express,,Clothing,,
ORD863176,CUS4550,PID2631,2025-06-07,08:15:35,2,80.65,161.3,Processing,Bank Transfer,Standard,,Home & Kitchen,,
ORD131070,CUS7043,PID6424,2024-09-18,20:22:28,2,338.42,676.84,Cancelled,,Express,,Sports,,Payment failed
ORD509718,CUS5006,PID8573,2025-01-22,05:23:25,1,298.31,298.31,Cancelled,,Express,,Home & Kitchen,,Payment failed
ORD344035,CUS6527,PID4341,2025-06-12,19:35:37,5,231.56,1157.8,Returned,Credit Card,Standard,,Toys,,
ORD304969,CUS9051,PID4794,2024-11-15,16:54:28,4,234.07,936.28,Shipped,Bank Transfer,Express,2024-11-17,Toys,,
ORD440045,CUS6750,PID2618,2024-12-24,04:02:17,2,59.58,119.16,Shipped,Gift Card,Express,2024-12-26,Sports,,
ORD570822,CUS9424,PID7802,2024-11-06,04:34:57,4,185.46,741.84,Cancelled,,Next-Day,,Electronics,,Fraud detected
ORD562603,CUS4743,PID1992,2023-09-27,07:00:15,3,184.59,553.77,Shipped,Gift Card,Express,2023-09-29,Sports,,
ORD658837,CUS4403,PID3074,2024-04-30,04:31:33,4,431.98,1727.92,Cancelled,,Standard,,Books,,
ORD958492,CUS5278,PID8575,2025-02-14,20:10:02,3,339.8,1019.4,Shipped,Debit Card,Next-Day,2025-02-17,Toys,,
ORD279913,CUS6908,PID3324,2024-05-11,22:32:59,3,20.2,60.6,Returned,Bank Transfer,Standard,,Beauty,,
ORD563859,CUS1437,PID8575,2023-12-30,20:04:29,1,339.8,339.8,Cancelled,,Next-Day,,Toys,,Customer request
ORD769384,CUS6016,PID5321,2025-03-24,00:28:22,2,134.97,269.94,Cancelled,,Standard,,Sports,,Fraud detected
ORD629854,CUS5329,PID7244,2024-08-02,21:19:19,5,331.22,1656.1,Cancelled,,Standard,,Books,,
ORD531761,CUS2724,PID9291,2024-08-18,00:20:18,2,52.23,104.46,Processing,PayPal,Next-Day,,Toys,,
ORD990579,CUS6235,PID2420,2025-08-07,21:55:27,1,310.82,310.82,Delivered,Debit Card,Next-Day,2025-08-09,Sports,2.1,
ORD900120,CUS6873,PID9453,2023-10-10,11:50:38,2,498.04,996.08,Returned,Credit Card,Standard,,Books,,
ORD411576,CUS7984,PID2367,2024-12-14,09:51:26,3,332.63,997.89,Shipped,Gift Card,Standard,2024-12-17,Home & Kitchen,,
ORD603032,CUS5539,PID5653,2024-05-06,12:02:19,4,169.74,678.96,Cancelled,,Next-Day,,Toys,,Payment failed
ORD425023,CUS5553,PID8627,2024-08-19,12:21:44,1,447.87,447.87,Cancelled,,Standard,,Beauty,,Payment failed
ORD945945,CUS5499,PID4118,2023-11-04,00:16:13,4,351.11,1404.44,Returned,Debit Card,Standard,,Clothing,,
ORD672016,CUS1667,PID5198,2025-02-03,11:48:38,3,43.53,130.59,Delivered,paypal,Standard,2025-02-06,Sports,1.2,
ORD607711,CUS1128,PID6605,2024-04-30,21:11:08,2,172.6,345.2,Returned,Credit Card,Standard,,Electronics,,
ORD847267,CUS6968,PID6557,2024-07-22,07:03:38,4,198.9,795.6,Returned,Debit Card,Standard,,Books,,
ORD711370,CUS7776,PID1484,2025-06-12,17:18:39,4,401.32,1605.28,Returned,paypal,Standard,,Home & Kitchen,,
ORD745185,CUS9538,PID6424,2023-09-11,11:12:17,5,338.42,1692.1,Delivered,credit card,Next-Day,2023-09-13,Sports,3.0,
ORD370969,CUS6437,PID6818,2023-09-16,17:02:45,1,445.85,445.85,Processing,Gift Card,Next-Day,,Electronics,,
ORD610807,CUS3890,PID9854,2024-10-28,20:35:45,4,154.68,618.72,Shipped,PayPal,Standard,2024-10-30,Electronics,,
ORD925005,CUS6136,PID5892,2024-04-13,13:47:47,5,16.54,82.7,Delivered,Debit Card,Express,2024-04-14,Sports,2.3,
ORD466664,CUS8396,PID4144,2025-07-31,07:16:21,2,165.02,330.04,Processing,Gift Card,Standard,,Home & Kitchen,,
ORD334000,CUS7104,PID1302,2024-03-19,23:19:49,2,305.22,610.44,Processing,Debit Card,Next-Day,,Electronics,,
ORD720794,CUS9599,PID9204,2023-09-09,03:35:08,5,78.54,392.7,Returned,Debit Card,Next-Day,,Electronics,,
ORD703992,CUS9063,PID5864,2024-08-15,20:01:38,4,280.58,1122.32,Cancelled,,Next-Day,,Electronics,,
ORD906752,CUS9052,PID2784,2025-03-16,16:23:37,2,326.49,652.98,Returned,Debit Card,Next-Day,,Electronics,,
ORD168213,CUS7823,PID7441,2024-12-22,23:59:19,4,402.62,1610.48,Delivered,Debit Card,Express,2024-12-23,Sports,1.8,
ORD309416,CUS5219,PID6424,2023-12-25,07:22:16,4,338.42,1353.68,Shipped,Gift Card,Standard,2023-12-28,Sports,,
ORD816326,CUS7098,PID6728,2023-12-30,12:04:22,3,315.95,947.85,Cancelled,,Next-Day,,Clothing,,Fraud detected
ORD720152,CUS3666,PID1421,2024-08-27,19:27:39,4,80.35,321.4,Delivered,Gift Card,Standard,2024-08-28,Electronics,2.2,
ORD297507,CUS1960,PID9371,2024-11-03,05:29:26,5,59.25,296.25,Shipped,paypal,Express,2024-11-05,Books,,
ORD647202,CUS7698,PID6119,2025-07-24,20:48:32,5,138.99,694.95,Shipped,Bank Transfer,Next-Day,2025-07-26,Toys,,
ORD955425,CUS3047,PID8002,2023-12-02,01:23:32,3,220.67,662.01,Returned,Gift Card,Express,,Sports,,
ORD119672,CUS7953,PID6234,2024-02-08,07:31:46,3,376.89,1130.67,Cancelled,,Express,,Sports,,Fraud detected
ORD636797,CUS1283,PID6737,2024-03-14,01:27:08,4,220.79,883.16,Returned,Gift Card,Express,,Books,,
ORD871994,CUS4323,PID4118,2025-01-10,05:05:17,2,351.11,702.22,Processing,Credit Card,Standard,,Clothing,,
ORD763550,CUS9320,PID6283,2023-10-23,16:53:56,4,490.13,1960.52,Cancelled,,Standard,,Electronics,,Fraud detected
ORD380933,CUS6819,PID1487,2024-01-08,01:41:06,5,310.58,1552.9,Returned,Debit Card,Next-Day,,Toys,,
ORD984849,CUS9219,PID7441,2024-09-07,17:48:09,3,402.62,1207.86,Processing,Debit Card,Standard,,Sports,,
ORD166324,CUS5996,PID8575,2025-01-20,12:36:35,2,339.8,679.6,Returned,Bank Transfer,Standard,,Toys,,
ORD931696,CUS8052,PID3086,2025-01-05,11:31:06,2,97.04,194.08,Cancelled,,Next-Day,,Home & Kitchen,,Payment failed
ORD345003,CUS3869,PID9072,2024-01-30,23:06:52,2,437.99,875.98,Cancelled,,Standard,,Beauty,,Customer request
ORD569282,CUS4417,PID5328,2025-04-07,06:59:22,2,223.17,446.34,Delivered,PayPal,Standard,2025-04-10,Clothing,4.9,
ORD365749,CUS7007,PID6601,2025-07-18,02:29:13,5,284.84,1424.2,Shipped,PayPal,Express,2025-07-19,Books,,
ORD594510,CUS3956,PID1154,2024-05-24,15:45:28,4,403.31,1613.24,Returned,Credit Card,Next-Day,,Books,,
ORD919143,CUS2083,PID5864,2025-05-23,11:42:23,2,280.58,561.16,Returned,Credit Card,Standard,,Electronics,,
ORD178336,CUS5481,PID6415,2024-08-01,00:45:36,1,162.47,162.47,Processing,paypal,Standard,,Electronics,,
ORD124240,CUS6151,PID4449,2024-11-30,16:15:22,1,64.75,64.75,Processing,Bank Transfer,Next-Day,,Beauty,,
ORD351739,CUS6024,PID3086,2023-09-14,07:01:21,2,97.04,194.08,Processing,Gift Card,Next-Day,,Home & Kitchen,,
ORD769740,CUS5858,PID5733,2025-02-24,00:50:42,3,272.49,817.47,Processing,paypal,Standard,,Home & Kitchen,,
ORD957872,CUS8956,PID6818,2025-08-16,05:26:31,5,445.85,2229.25,Delivered,Bank Transfer,Standard,2025-08-17,Electronics,4.9,
ORD113362,CUS3500,PID9262,2025-04-15,03:03:52,5,331.36,1656.8,Shipped,Debit Card,Next-Day,2025-04-17,Toys,,
ORD981804,CUS4478,PID6896,2023-12-17,00:24:07,1,288.22,288.22,Returned,Bank Transfer,Express,,Books,,
ORD503883,CUS1976,PID6364,2024-12-19,08:45:43,5,459.8,2299.0,Cancelled,,Express,,Clothing,,Fraud detected
ORD798977,CUS8305,PID2159,2024-04-17,17:27:04,2,170.63,341.26,Cancelled,,Standard,,Sports,,Out of stock
ORD267149,CUS8173,PID1154,2023-12-26,00:40:07,1,403.31,403.31,Delivered,paypal,Standard,2023-12-29,Books,2.7,
ORD325321,CUS7653,PID4449,2023-12-26,17:50:36,2,64.75,129.5,Returned,Credit Card,Standard,,Beauty,,
ORD759399,CUS6615,PID6818,2025-04-13,18:08:58,1,445.85,445.85,Delivered,Debit Card,Express,2025-04-16,Electronics,4.2,
ORD123718,CUS3209,PID1402,2023-12-30,19:13:58,3,125.25,375.75,Processing,paypal,Express,,Electronics,,
ORD631766,CUS3995,PID8002,2024-09-18,05:13:24,4,220.67,882.68,Returned,credit card,Standard,,Sports,,
ORD364277,CUS9081,PID7480,2023-12-08,10:22:32,5,115.77,578.85,Processing,Gift Card,Standard,,Clothing,,
ORD735791,CUS8409,PID8414,2025-05-02,20:21:55,1,454.3,454.3,Processing,Bank Transfer,Express,,Toys,,
ORD612828,CUS6455,PID2307,2023-12-15,13:51:29,4,407.79,1631.16,Delivered,credit card,Express,2023-12-16,Toys,2.6,
ORD861790,CUS2894,PID3086,2025-03-19,20:21:29,2,97.04,194.08,Returned,Debit Card,Next-Day,,Home & Kitchen,,
ORD453755,CUS6393,PID2035,2023-11-30,16:26:59,5,277.26,1386.3,Returned,Credit Card,Express,,Sports,,
ORD225568,CUS8909,PID5868,2024-05-16,23:28:47,4,371.02,1484.08,Delivered,credit card,Next-Day,2024-05-19,Home & Kitchen,3.6,
ORD410219,CUS9927,PID9806,2024-11-14,11:40:10,4,167.16,668.64,Processing,Credit Card,Express,,Sports,,
ORD879637,CUS8013,PID6299,2024-11-05,19:33:30,5,404.67,2023.35,Delivered,PayPal,Standard,2024-11-07,Books,1.1,
ORD200639,CUS9706,PID1065,2024-07-03,09:18:59,4,403.35,1613.4,Processing,Credit Card,Next-Day,,Home & Kitchen,,
ORD567938,CUS5660,PID4030,2024-05-10,16:52:47,2,219.18,438.36,Processing,paypal,Standard,,Beauty,,
ORD870585,CUS7431,PID6472,2025-06-27,04:03:37,4,248.64,994.56,Shipped,Debit Card,Standard,2025-06-30,Toys,,
ORD855554,CUS3601,PID1219,2023-12-20,02:07:34,3,64.2,192.6,Processing,paypal,Standard,,Electronics,,
ORD975544,CUS3847,PID2367,2024-09-22,00:08:55,5,332.63,1663.15,Processing,Debit Card,Standard,,Home & Kitchen,,
ORD754552,CUS9067,PID6613,2025-08-06,16:54:51,4,238.24,952.96,Shipped,PayPal,Express,2025-08-08,Beauty,,
ORD942938,CUS4350,PID3493,2025-03-20,22:30:39,1,168.33,168.33,Returned,Debit Card,Express,,Sports,,
ORD236200,CUS6731,PID6605,2024-12-02,05:27:31,5,172.6,863.0,Cancelled,,Express,,Electronics,,Customer request
ORD404463,CUS3956,PID6956,2025-07-04,04:40:08,5,222.02,1110.1,Processing,paypal,Next-Day,,Beauty,,
ORD521164,CUS2257,PID3291,2024-10-31,08:20:12,5,467.2,2336.0,Shipped,PayPal,Standard,2024-11-03,Electronics,,
ORD650250,CUS6952,PID6384,2024-06-06,04:42:52,1,270.72,270.72,Returned,Debit Card,Express,,Toys,,
ORD465855,CUS5905,PID9141,2024-08-21,11:25:19,5,153.58,767.9,Delivered,PayPal,Next-Day,2024-08-24,Sports,1.7,
ORD524681,CUS3418,PID1065,2025-05-19,10:07:08,1,403.35,403.35,Shipped,paypal,Next-Day,2025-05-20,Home & Kitchen,,
ORD720165,CUS4363,PID6435,2025-02-03,16:58:01,4,353.56,1414.24,Delivered,Credit Card,Standard,2025-02-05,Beauty,1.1,
ORD999214,CUS1375,PID9696,2024-06-25,18:07:55,2,96.72,193.44,Cancelled,,Express,,Toys,,
ORD960997,CUS1276,PID1154,2025-08-08,18:41:49,1,403.31,403.31,Delivered,PayPal,Standard,2025-08-10,Books,1.3,
ORD749488,CUS4324,PID5198,2024-06-20,12:22:04,3,43.53,130.59,Shipped,PayPal,Next-Day,2024-06-22,Sports,,
ORD479936,CUS2805,PID8187,2025-07-03,17:01:05,2,177.8,355.6,Delivered,credit card,Express,2025-07-04,Electronics,4.5,
ORD897133,CUS3836,PID5069,2024-03-01,06:51:14,5,66.2,331.0,Delivered,credit card,Next-Day,2024-03-04,Toys,1.6,
ORD566539,CUS2853,PID5328,2023-11-13,03:37:58,4,223.17,892.68,Cancelled,,Standard,,Clothing,,Customer request
ORD502576,CUS2887,PID8571,2024-11-02,04:39:04,3,22.2,66.6,Returned,credit card,Next-Day,,Home & Kitchen,,
ORD120042,CUS1852,PID6415,2025-08-01,18:59:06,3,162.47,487.41,Shipped,paypal,Express,2025-08-02,Electronics,,
ORD111747,CUS4618,PID9775,2024-02-09,23:48:11,3,239.64,718.92,Cancelled,,Next-Day,,Home & Kitchen,,Payment failed
ORD708722,CUS3655,PID3026,2025-02-20,01:15:30,5,381.6,1908.0,Cancelled,,Next-Day,,Toys,,
ORD436516,CUS9365,PID4978,2025-07-28,03:33:53,3,374.45,1123.35,Returned,paypal,Express,,Home & Kitchen,,
ORD124691,CUS7994,PID8461,2024-01-05,12:54:42,2,474.87,949.74,Cancelled,,Express,,Electronics,,Customer request
ORD782083,CUS9497,PID6343,2025-05-08,12:18:04,5,274.75,1373.75,Shipped,Debit Card,Next-Day,2025-05-10,Books,,
ORD789543,CUS2597,PID4043,2025-05-25,23:52:03,5,434.66,2173.3,Returned,PayPal,Next-Day,,Clothing,,
ORD801679,CUS7367,PID7270,2025-06-22,17:24:47,3,147.08,441.24,Returned,Bank Transfer,Next-Day,,Books,,
ORD134248,CUS4607,PID8143,2024-12-28,00:52:37,5,178.12,890.6,Delivered,Debit Card,Next-Day,2024-12-30,Books,3.8,
ORD199220,CUS3962,PID8005,2025-06-04,19:22:25,1,418.44,418.44,Cancelled,,Next-Day,,Clothing,,Fraud detected
ORD856530,CUS6528,PID2394,2025-08-04,04:08:12,5,484.61,2423.05,Delivered,Credit Card,Express,2025-08-07,Clothing,1.4,
ORD953808,CUS8506,PID5970,2024-07-06,00:14:18,5,11.83,59.15,Processing,Credit Card,Standard,,Clothing,,
ORD822132,CUS6264,PID4507,2025-07-04,18:14:27,4,326.25,1305.0,Returned,Debit Card,Express,,Beauty,,
ORD333698,CUS6203,PID9854,2023-09-21,13:36:34,2,154.68,309.36,Delivered,Debit Card,Express,2023-09-23,Electronics,3.0,
ORD820948,CUS3670,PID9965,2025-02-23,04:48:18,5,215.83,1079.15,Delivered,Gift Card,Express,2025-02-25,Home & Kitchen,1.3,
ORD386886,CUS4683,PID3927,2024-03-08,05:04:31,3,455.65,1366.95,Processing,Gift Card,Express,,Sports,,
ORD398057,CUS8729,PID3493,2025-04-01,12:49:22,4,168.33,673.32,Shipped,Credit Card,Standard,2025-04-04,Sports,,
ORD758021,CUS7135,PID3291,2024-12-25,08:52:06,3,467.2,1401.6,Delivered,Debit Card,Standard,2024-12-27,Electronics,1.7,
ORD321831,CUS9057,PID7806,2025-03-25,08:59:07,5,90.88,454.4,Cancelled,,Next-Day,,Toys,,Out of stock
ORD383793,CUS9400,PID8002,2023-10-18,22:01:29,1,220.67,220.67,Delivered,Gift Card,Express,2023-10-20,Sports,3.9,
ORD242547,CUS7072,PID2039,2023-09-23,14:17:27,1,353.37,353.37,Shipped,Bank Transfer,Standard,2023-09-24,Clothing,,
ORD779239,CUS3987,PID6896,2024-05-31,17:30:49,2,288.22,576.44,Delivered,Gift Card,Standard,2024-06-03,Books,2.0,
ORD683371,CUS7763,PID7163,2025-05-21,01:51:24,5,183.14,915.7,Delivered,credit card,Standard,2025-05-24,Toys,4.9,
ORD820412,CUS1654,PID5537,2024-01-21,15:30:11,1,287.6,287.6,Cancelled,,Standard,,Sports,,Payment failed
ORD655686,CUS1623,PID9071,2024-11-24,22:56:45,3,103.1,309.3,Processing,PayPal,Standard,,Sports,,
ORD263887,CUS7587,PID3493,2024-07-22,20:25:46,2,168.33,336.66,Returned,Credit Card,Standard,,Sports,,
ORD241078,CUS2928,PID5868,2024-02-23,20:44:08,3,371.02,1113.06,Processing,Debit Card,Express,,Home & Kitchen,,
ORD220776,CUS3493,PID2505,2025-07-31,19:52:22,4,107.65,430.6,Returned,credit card,Standard,,Sports,,
ORD954090,CUS1677,PID2715,2025-01-05,05:48:48,2,181.3,362.6,Delivered,Credit Card,Next-Day,2025-01-07,Beauty,3.4,
ORD548115,CUS6852,PID6896,2024-07-05,00:27:47,1,288.22,288.22,Shipped,Bank Transfer,Standard,2024-07-06,Books,,
ORD413842,CUS8829,PID5733,2024-03-11,05:37:01,2,272.49,544.98,Delivered,Gift Card,Next-Day,2024-03-12,Home & Kitchen,4.5,
ORD759066,CUS4214,PID4169,2024-05-18,15:29:05,4,32.51,130.04,Processing,Bank Transfer,Next-Day,,Clothing,,
ORD179495,CUS9347,PID8951,2025-03-28,02:14:46,2,286.43,572.86,Shipped,credit card,Express,2025-03-29,Electronics,,
ORD276999,CUS8595,PID2420,2023-12-20,18:20:41,4,310.82,1243.28,Processing,Bank Transfer,Express,,Sports,,
ORD965099,CUS5083,PID2035,2024-09-20,11:39:06,5,277.26,1386.3,Delivered,Credit Card,Next-Day,2024-09-23,Sports,2.5,
ORD943243,CUS2141,PID2535,2023-12-28,21:35:01,4,495.36,1981.44,Cancelled,,Standard,,Home & Kitchen,,Fraud detected
ORD691304,CUS8811,PID2505,2025-02-23,05:29:36,3,107.65,322.95,Processing,Debit Card,Next-Day,,Sports,,
ORD905846,CUS1182,PID8577,2024-04-03,14:35:15,1,460.82,460.82,Delivered,PayPal,Standard,2024-04-06,Electronics,2.5,
ORD760493,CUS2323,PID9107,2024-02-14,15:42:44,4,333.04,1332.16,Shipped,credit card,Standard,2024-02-15,Beauty,,
ORD942667,CUS2277,PID3433,2025-02-08,17:17:09,2,422.99,845.98,Processing,Credit Card,Next-Day,,Electronics,,
ORD723753,CUS9201,PID1992,2025-07-17,10:39:02,5,184.59,922.95,Cancelled,,Standard,,Sports,,Fraud detected
ORD160920,CUS7526,PID6818,2023-11-04,22:06:57,1,445.85,445.85,Cancelled,,Standard,,Electronics,,Out of stock
ORD317225,CUS8305,PID1484,2024-08-11,20:23:24,1,401.32,401.32,Cancelled,,Next-Day,,Home & Kitchen,,Fraud detected
ORD537599,CUS4270,PID8056,2025-07-21,21:23:26,1,209.86,209.86,Delivered,Gift Card,Standard,2025-07-24,Beauty,2.7,
ORD602344,CUS5386,PID8549,2024-06-24,04:40:25,1,162.16,162.16,Delivered,Bank Transfer,Standard,2024-06-26,Beauty,4.4,
ORD760413,CUS7725,PID9138,2024-06-05,12:03:08,4,69.43,277.72,Returned,PayPal,Standard,,Clothing,,
ORD702075,CUS3246,PID2159,2024-10-11,10:39:50,4,170.63,682.52,Delivered,credit card,Standard,2024-10-12,Sports,3.2,
ORD902786,CUS2178,PID9943,2024-07-11,04:52:06,5,168.88,844.4,Returned,paypal,Standard,,Sports,,
ORD617015,CUS6518,PID8951,2025-04-07,02:16:29,4,286.43,1145.72,Delivered,Bank Transfer,Next-Day,2025-04-10,Electronics,3.5,
ORD665548,CUS6121,PID2039,2023-08-25,07:57:20,3,353.37,1060.11,Delivered,Debit Card,Next-Day,2023-08-26,Clothing,3.5,
ORD956904,CUS4890,PID9696,2024-04-24,11:36:12,4,96.72,386.88,Returned,Debit Card,Next-Day,,Toys,,
ORD697366,CUS8502,PID5892,2025-07-16,12:07:27,4,16.54,66.16,Shipped,paypal,Standard,2025-07-19,Sports,,
ORD653549,CUS8266,PID5653,2025-03-07,21:07:13,5,169.74,848.7,Cancelled,,Express,,Toys,,Customer request
ORD101861,CUS4904,PID2679,2024-04-26,23:58:30,4,144.46,577.84,Shipped,Bank Transfer,Express,2024-04-27,Sports,,
ORD320337,CUS8113,PID1154,2023-12-02,09:28:51,3,403.31,1209.93,Delivered,credit card,Standard,2023-12-04,Books,3.7,
ORD306837,CUS7677,PID3074,2024-11-17,01:26:36,2,431.98,863.96,Delivered,PayPal,Standard,2024-11-20,Books,4.1,
ORD500045,CUS5234,PID2420,2023-11-26,04:31:36,4,310.82,1243.28,Delivered,Gift Card,Standard,2023-11-27,Sports,1.8,
ORD184236,CUS2129,PID7441,2024-02-17,01:06:44,1,402.62,402.62,Processing,Gift Card,Next-Day,,Sports,,
ORD888783,CUS1287,PID5808,2024-11-27,07:28:04,3,375.23,1125.69,Delivered,Credit Card,Express,2024-11-29,Toys,2.0,
ORD411706,CUS9918,PID2844,2024-09-04,07:55:16,4,281.67,1126.68,Processing,PayPal,Next-Day,,Home & Kitchen,,
ORD682932,CUS5570,PID3713,2025-06-03,10:05:38,1,27.74,27.74,Shipped,Gift Card,Standard,2025-06-04,Books,,
ORD140974,CUS2106,PID1735,2024-01-12,13:14:18,2,228.19,456.38,Delivered,PayPal,Express,2024-01-14,Books,3.2,
ORD128559,CUS1283,PID5730,2023-09-16,08:14:45,5,89.72,448.6,Shipped,Bank Transfer,Express,2023-09-17,Toys,,
ORD657026,CUS2675,PID5892,2023-10-23,08:23:58,2,16.54,33.08,Processing,Debit Card,Standard,,Sports,,
ORD928382,CUS5025,PID4144,2024-05-06,00:06:19,1,165.02,165.02,Delivered,credit card,Next-Day,2024-05-07,Home & Kitchen,1.7,
ORD334660,CUS7147,PID3074,2024-06-06,08:55:46,4,431.98,1727.92,Cancelled,,Next-Day,,Books,,Fraud detected
ORD738206,CUS9751,PID6818,2025-01-10,16:27:16,5,445.85,2229.25,Shipped,credit card,Next-Day,2025-01-12,Electronics,,
ORD480689,CUS2506,PID5892,2024-08-06,01:13:22,3,16.54,49.62,Returned,Credit Card,Standard,,Sports,,
ORD470080,CUS4930,PID3251,2025-02-04,15:00:25,5,408.96,2044.8,Processing,paypal,Express,,Electronics,,
ORD637148,CUS9261,PID2715,2024-03-12,21:38:23,3,181.3,543.9,Returned,Debit Card,Express,,Beauty,,
ORD855315,CUS8248,PID4978,2024-11-14,20:36:06,5,374.45,1872.25,Returned,Gift Card,Next-Day,,Home & Kitchen,,
ORD838498,CUS5217,PID2872,2025-04-05,14:03:27,1,307.65,307.65,Cancelled,,Express,,Sports,,
ORD184199,CUS9731,PID8002,2024-06-27,18:55:14,1,220.67,220.67,Cancelled,,Standard,,Sports,,
ORD788094,CUS8610,PID2394,2025-01-14,04:58:59,4,484.61,1938.44,Returned,Credit Card,Standard,,Clothing,,
ORD129850,CUS9887,PID8295,2025-06-26,09:10:42,5,304.77,1523.85,Processing,PayPal,Express,,Sports,,
ORD445574,CUS1830,PID1633,2024-11-12,02:41:00,3,144.16,432.48,Returned,Bank Transfer,Standard,,Home & Kitchen,,
